body_type,km,ownerno,brand,model,modelyear,price_in_lakh,insurance_validity,fuel_type,seats,transmission,top_features_count,comfort_count,safety_count,mileage,color,displacement,city
Hatchback,10000,1,Renault,Renault KWID,2022,5.1,Third Party insurance,Petrol,5,Manual,9,11,22,21.74,Others,999,Kolkata
Sedan,13327,2,Toyota,Toyota Yaris,2018,6.81,Comprehensive,Petrol,5,Manual,9,19,29,17.1,Red,1496,Kolkata
SUV,57167,2,Ford,Ford Ecosport,2019,7.35,Comprehensive,Petrol,5,Automatic,9,21,33,14.8,Black,1497,Kolkata
Sedan,35100,1,Volkswagen,Volkswagen Vento,2018,5.9,Third Party insurance,Petrol,5,Manual,9,23,26,16.09,Grey,1598,Kolkata
Hatchback,120000,1,Hyundai,Hyundai i10,2010,1.7,Third Party insurance,Petrol,5,Manual,9,10,11,20.36,Others,1197,Kolkata
Hatchback,60000,2,Hyundai,Hyundai Santro Xing,2010,1.3,Third Party insurance,Petrol,5,Manual,7,6,10,19.095,Others,1086,Kolkata
Sedan,60000,1,Chevrolet,Chevrolet Aveo,2008,1.7,Third Party insurance,Petrol,5,Manual,9,13,15,14.4,Others,1399,Kolkata
Sedan,30000,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,39.8,Third Party insurance,Diesel,5,Automatic,9,32,34,12.6,Others,1950,Kolkata
SUV,14000,1,Mahindra,Mahindra XUV700,2022,22.2,Comprehensive,Diesel,7,Manual,9,19,27,19.095,Blue,2198,Kolkata
Hatchback,10000,1,Maruti,Maruti Wagon R,2018,4.5,Third Party insurance,Petrol,5,Manual,9,11,21,20.51,Others,998,Kolkata
SUV,19500,2,Volvo,Volvo XC60,2020,47.0,Third Party insurance,Diesel,5,Automatic,9,26,37,11.2,Black,1969,Kolkata
Sedan,55000,1,Maruti,Maruti Ciaz,2015,4.5,Third Party insurance,Diesel,5,Manual,9,21,23,26.21,Brown,1248,Kolkata
Sedan,50000,1,Hyundai,Hyundai Accent,2011,1.9,Third Party insurance,Petrol,5,Manual,8,11,13,16.36,Others,1495,Kolkata
Sedan,46980,2,Hyundai,Hyundai Verna,2015,4.94,Third Party insurance,Diesel,5,Manual,9,16,24,23.9,Silver,1582,Kolkata
Hatchback,40535,1,Maruti,Maruti Swift,2019,5.35,Third Party insurance,Petrol,5,Manual,9,11,26,22.38,Others,1197,Kolkata
Hatchback,60020,1,Hyundai,Hyundai Santro Xing,2010,1.55,Third Party insurance,Petrol,5,Manual,9,9,16,17.92,Grey,1086,Kolkata
Hatchback,787,1,Renault,Renault KWID,2022,5.57,Comprehensive,Petrol,5,Automatic,9,9,26,22.3,Green,999,Kolkata
Hatchback,5870,1,Maruti,Maruti Wagon R,2022,6.74,Third Party insurance,CNG,5,Manual,9,9,23,34.05,Silver,998,Kolkata
Hatchback,50000,1,Renault,Renault Pulse,2013,1.8,Third Party insurance,Diesel,5,Manual,9,14,11,23.08,Red,1461,Kolkata
Hatchback,50714,1,Maruti,Maruti Celerio,2014,3.18,Comprehensive,Petrol,5,Automatic,8,10,23,26.68,Silver,998,Kolkata
Sedan,40000,1,Hyundai,Hyundai Xcent,2019,5.0,Third Party insurance,Petrol,5,Manual,9,21,29,20.14,Others,1197,Kolkata
Hatchback,4187,1,Maruti,Maruti Alto 800,2020,4.03,Comprehensive,Petrol,5,Manual,9,6,17,22.05,Red,796,Kolkata
SUV,10164,1,MG,MG Hector,2020,15.13,Zero Dep,Petrol,5,Automatic,9,29,38,13.96,Silver,1451,Kolkata
Sedan,13269,1,Hyundai,Hyundai Verna,2022,10.3,Comprehensive,Petrol,5,Manual,9,21,23,17.7,Blue,1497,Kolkata
SUV,90000,1,Mahindra,Mahindra Scorpio,2020,15.3,Third Party insurance,Diesel,7,Manual,9,15,24,15.4,Others,2179,Kolkata
Sedan,16000,1,Hyundai,Hyundai Verna,2021,10.5,Comprehensive,Petrol,5,Manual,9,27,25,17.7,Red,1497,Kolkata
Sedan,60000,1,Honda,Honda City,2021,8.1,Third Party insurance,Petrol,5,Manual,9,21,24,17.4,Others,1497,Kolkata
Sedan,47114,2,Honda,Honda City,2010,2.35,Comprehensive,Petrol,5,Manual,9,17,20,19.095,Golden,1497,Kolkata
Sedan,50000,2,Honda,Honda City,2014,4.39,Third Party insurance,Petrol,5,Manual,9,17,23,17.4,Others,1497,Kolkata
Hatchback,50000,2,Ford,Ford Figo,2011,2.0,Third Party insurance,Petrol,5,Manual,8,9,13,15.6,Others,1196,Kolkata
Hatchback,20000,1,Chevrolet,Chevrolet Spark,2012,2.1,Third Party insurance,Petrol,5,Manual,9,8,11,16.2,Others,995,Kolkata
Hatchback,41424,2,Honda,Honda Brio,2013,2.25,Third Party insurance,Petrol,5,Manual,9,6,14,19.4,Silver,1198,Kolkata
Hatchback,23829,2,Maruti,Maruti Alto 800,2020,3.78,Comprehensive,Petrol,5,Manual,9,6,17,22.05,Red,796,Kolkata
Sedan,44199,1,Honda,Honda City,2019,6.84,Third Party insurance,Petrol,5,Manual,9,25,28,17.4,Silver,1497,Kolkata
Sedan,40000,1,Hyundai,Hyundai Verna,2018,8.0,Third Party insurance,Petrol,5,Manual,9,27,30,19.095,Red,1591,Kolkata
SUV,55625,1,Ford,Ford Ecosport,2015,4.19,Third Party insurance,Petrol,5,Manual,9,16,19,18.88,White,999,Kolkata
Hatchback,29230,1,Maruti,Maruti Wagon R,2015,3.09,Comprehensive,Petrol,5,Manual,9,11,17,20.51,Silver,998,Kolkata
Sedan,30000,1,Maruti,Maruti Swift Dzire,2017,5.25,Third Party insurance,Petrol,5,Manual,8,7,22,19.095,Others,1197,Kolkata
Hatchback,25152,1,Volkswagen,Volkswagen Polo,2019,5.1,Comprehensive,Petrol,5,Manual,8,10,19,17.74,White,999,Kolkata
Sedan,52224,1,Audi,Audi A3,2020,20.0,Comprehensive,Diesel,5,Automatic,9,18,30,20.38,Red,1968,Kolkata
Sedan,62665,1,Maruti,Maruti Swift Dzire,2012,2.89,Comprehensive,Petrol,5,Manual,9,15,24,22.41,Silver,1197,Kolkata
Hatchback,76800,1,Maruti,Maruti Wagon R,2014,2.73,Comprehensive,Petrol,5,Manual,9,11,17,20.51,Brown,998,Kolkata
SUV,80000,1,Honda,Honda WR-V,2017,6.0,Third Party insurance,Petrol,5,Manual,9,21,28,17.5,Others,1199,Kolkata
SUV,37833,2,Ford,Ford Ecosport,2016,5.1,Comprehensive,Petrol,5,Manual,9,20,29,15.9,Silver,1496,Kolkata
Hatchback,40000,1,Maruti,Maruti Alto 800,2015,3.0,Third Party insurance,Petrol,5,Manual,9,8,11,22.74,Others,796,Kolkata
SUV,72000,2,Land Rover,Land Rover Freelander 2,2012,9.7,Third Party insurance,Diesel,5,Automatic,9,19,29,12.35,Black,2179,Kolkata
Sedan,30000,1,Hyundai,Hyundai Elantra,2018,14.0,Third Party insurance,Petrol,5,Automatic,9,28,32,14.62,Others,1999,Kolkata
Sedan,80000,2,Hyundai,Hyundai Xcent,2014,3.0,Third Party insurance,Diesel,5,Manual,9,15,18,24.4,Others,1120,Kolkata
Sedan,30000,1,Hyundai,Hyundai Elantra,2018,15.0,Third Party insurance,Petrol,5,Automatic,9,28,32,14.62,Others,1999,Kolkata
Hatchback,90000,2,Volkswagen,Volkswagen Polo,2014,2.9,Third Party insurance,Petrol,5,Manual,9,11,20,16.47,Blue,1198,Kolkata
MUV,113000,1,Toyota,Toyota Innova,2014,7.5,Third Party insurance,Diesel,7,Manual,8,6,18,12.99,Silver,2494,Kolkata
Sedan,90000,2,Honda,Honda Civic,2012,3.5,Third Party insurance,Petrol,5,Manual,9,16,19,14.8,Others,1799,Kolkata
Hatchback,92202,1,Maruti,Maruti Swift,2013,2.96,Third Party insurance,Diesel,5,Manual,9,11,15,22.9,Silver,1248,Kolkata
Hatchback,79783,2,Hyundai,Hyundai Grand i10,2018,3.76,Third Party insurance,Petrol,5,Manual,9,16,24,18.9,Orange,1197,Kolkata
Sedan,10000,1,Honda,Honda City,2022,13.99,Third Party insurance,Petrol,5,Manual,9,25,35,18.6,Others,1498,Kolkata
Sedan,23227,2,Maruti,Maruti Swift Dzire,2021,6.9,Third Party insurance,Petrol,5,Manual,9,20,28,22.41,Others,1197,Kolkata
Sedan,3089,3,Maruti,Maruti Ciaz,2019,7.14,Third Party insurance,Petrol,5,Manual,9,17,25,21.56,Red,1462,Kolkata
Sedan,28546,1,Honda,Honda Amaze,2019,6.0,Third Party insurance,Petrol,5,Manual,9,17,27,18.6,Golden Brown,1199,Kolkata
Hatchback,85435,1,Hyundai,Hyundai Grand i10,2016,3.42,Third Party insurance,Petrol,5,Manual,9,13,21,18.9,Orange,1197,Kolkata
Sedan,20000,2,Porsche,Porsche Panamera,2016,50.0,Third Party insurance,Diesel,5,Automatic,9,25,28,17.85,Black,2967,Kolkata
Hatchback,83124,2,Honda,Honda Brio,2012,2.08,Comprehensive,Petrol,5,Manual,9,10,18,19.4,Silver,1198,Kolkata
Sedan,87859,2,Toyota,Toyota Etios,2014,2.79,Third Party insurance,Petrol,5,Manual,9,11,20,16.78,Others,1496,Kolkata
Sedan,65000,1,Honda,Honda City,2017,6.0,Third Party insurance,Diesel,5,Manual,9,20,23,19.095,Brown,1498,Kolkata
SUV,50000,1,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2018,14.5,Third Party insurance,Diesel,7,Automatic,9,20,22,11.18,Black,2696,Kolkata
Sedan,80000,3,Toyota,Toyota Etios,2012,2.25,Third Party insurance,Petrol,5,Manual,0,0,0,17.6,Others,1496,Kolkata
Hatchback,25000,1,Hyundai,Hyundai Grand i10,2018,4.0,Comprehensive,Petrol,5,Manual,9,13,23,18.9,Red,1197,Kolkata
Sedan,120000,1,Hindustan Motors,Ambassador,2014,1.2,Third Party insurance,Diesel,5,Manual,0,0,0,12.8,Yellow,1995,Kolkata
Hatchback,3000,1,Hyundai,Hyundai i20,2019,6.25,Comprehensive,Petrol,5,Manual,9,15,25,18.6,Grey,1197,Kolkata
Hatchback,37001,1,Hyundai,Hyundai Grand i10,2018,3.85,Comprehensive,Petrol,5,Manual,9,13,24,18.9,Grey,1197,Kolkata
Hatchback,39000,1,Maruti,Maruti Swift,2013,3.35,Comprehensive,Petrol,5,Manual,8,11,15,18.6,Red,1197,Kolkata
Sedan,20000,1,Honda,Honda City,2020,9.85,Third Party insurance,Petrol,5,Automatic,9,27,29,17.4,Black,1497,Kolkata
Sedan,103033,3,Hyundai,Hyundai Xcent,2015,2.71,Third Party insurance,Diesel,5,Manual,8,11,17,24.4,Others,1120,Kolkata
Hatchback,25968,1,Hyundai,Hyundai Grand i10,2017,4.81,Comprehensive,Petrol,5,Manual,9,15,24,18.9,Silver,1197,Kolkata
Hatchback,150000,2,Maruti,Maruti Wagon R,2004,75.0,Third Party insurance,Petrol,5,Manual,8,5,11,18.9,Yellow,998,Kolkata
Hatchback,11798,1,Maruti,Maruti Wagon R,2020,5.55,Third Party insurance,Petrol,5,Manual,9,11,27,20.52,Silver,1197,Kolkata
Sedan,65814,1,Volkswagen,Volkswagen Ameo,2017,4.3,Third Party insurance,Petrol,5,Manual,9,17,23,19.095,White,1198,Kolkata
SUV,69007,1,Kia,Kia Seltos,2021,12.0,Comprehensive,Petrol,5,Manual,9,23,30,16.8,White,1497,Kolkata
Hatchback,71420,1,Maruti,Maruti Swift,2012,2.86,Comprehensive,Diesel,5,Manual,9,11,15,22.9,Blue,1248,Kolkata
Hatchback,10000,1,Hyundai,Hyundai Grand i10 Nios,2021,6.8,Third Party insurance,Petrol,5,Manual,9,21,24,20.7,Blue,1197,Kolkata
Hatchback,9817,1,Datsun,Datsun RediGO,2020,3.49,Comprehensive,Petrol,5,Manual,9,5,19,20.71,Silver,799,Kolkata
Hatchback,124206,2,Maruti,Maruti Celerio,2018,3.47,Comprehensive,Petrol,5,Manual,9,12,24,25.24,White,998,Kolkata
Hatchback,50000,2,Maruti,Maruti Zen,2002,48.0,Third Party insurance,Petrol,5,Manual,5,4,0,17.3,Others,993,Kolkata
Hatchback,50000,2,Maruti,Maruti Wagon R,2009,1.25,Third Party insurance,Petrol,5,Manual,8,5,10,18.9,Others,1061,Kolkata
SUV,1062,1,Renault,Renault Kiger,2023,7.85,Comprehensive,Petrol,5,Automatic,9,16,23,19.03,Silver,999,Kolkata
Hatchback,10000,1,Hyundai,Hyundai Grand i10,2018,4.9,Third Party insurance,Petrol,5,Manual,9,13,23,18.9,Others,1197,Kolkata
MUV,10000,1,Toyota,Toyota Innova Crysta,2019,17.0,Third Party insurance,Diesel,7,Manual,9,18,27,13.68,Others,2393,Kolkata
Hatchback,20000,1,Hyundai,Hyundai Grand i10,2015,3.5,Third Party insurance,Petrol,5,Manual,9,12,17,18.9,Others,1197,Kolkata
Sedan,68000,1,Honda,Honda City,2015,4.0,Third Party insurance,Diesel,5,Manual,9,17,23,19.095,Brown,1498,Kolkata
Hatchback,65000,1,Volkswagen,Volkswagen Polo,2016,3.65,Third Party insurance,Petrol,5,Manual,9,14,19,16.2,Silver,1199,Kolkata
Hatchback,30000,2,Maruti,Maruti Swift,2016,4.0,Third Party insurance,Petrol,5,Manual,8,8,16,20.4,Others,1197,Kolkata
Hatchback,60000,2,Hyundai,Hyundai EON,2016,2.55,Third Party insurance,Petrol,5,Manual,8,9,13,21.1,White,814,Kolkata
Sedan,45699,2,Maruti,Maruti Swift Dzire,2017,6.01,Third Party insurance,Petrol,5,Automatic,9,23,33,21.21,Blue,1197,Kolkata
Hatchback,81575,1,Hyundai,Hyundai i10,2011,2.16,Comprehensive,Petrol,5,Manual,9,10,11,20.36,Silver,1197,Kolkata
Sedan,42000,1,Honda,Honda City,2017,6.7,Comprehensive,Petrol,5,Automatic,9,21,23,19.095,golden brown,1497,Kolkata
Sedan,32092,1,Hyundai,Hyundai Verna,2018,7.19,Comprehensive,Petrol,5,Manual,9,22,31,19.1,Black,1368,Kolkata
Hatchback,65916,3,Hyundai,Hyundai Santro Xing,2010,1.42,Third Party insurance,Petrol,5,Manual,7,6,10,19.095,Silver,1086,Kolkata
Sedan,30000,1,Mercedes-Benz,Mercedes-Benz C-Class,2019,32.0,Third Party insurance,Diesel,5,Automatic,9,32,34,12.6,Others,1950,Kolkata
SUV,8559,1,MG,MG Hector,2023,18.2,Comprehensive,Diesel,5,Manual,9,27,32,19.095,Maroon,1956,Kolkata
MUV,50000,1,Maruti,Maruti Ertiga,2017,7.5,Third Party insurance,Diesel,7,Manual,9,15,24,24.52,Others,1248,Kolkata
SUV,9169,1,Tata,Tata Punch,2022,8.27,Third Party insurance,Petrol,5,Manual,9,14,20,20.09,Green,1199,Kolkata
Sedan,45275,1,Maruti,Maruti Swift Dzire,2018,4.75,Comprehensive,Petrol,5,Manual,8,7,23,21.21,Others,1197,Kolkata
Hatchback,70000,2,Hyundai,Hyundai Santro Xing,2010,1.2,Third Party insurance,Petrol,5,Manual,7,6,10,19.095,Others,1086,Kolkata
Hatchback,90000,4,Maruti,Maruti Wagon R,2011,1.45,Third Party insurance,Petrol,5,Manual,8,5,11,18.9,Others,998,Kolkata
Hatchback,70000,2,Maruti,Maruti Alto 800,2015,2.1,Third Party insurance,Petrol,5,Manual,8,7,10,22.74,Others,796,Kolkata
Sedan,50000,1,BMW,BMW 3 Series GT,2017,24.9,Third Party insurance,Diesel,5,Automatic,9,28,33,21.76,Others,1995,Kolkata
Hatchback,30000,1,Maruti,Maruti Alto 800,2019,3.3,Third Party insurance,Petrol,5,Manual,8,5,13,22.05,Others,796,Kolkata
Sedan,10000,1,Honda,Honda City,2021,14.0,Third Party insurance,Petrol,5,Automatic,9,27,35,18.3,Others,1498,Kolkata
SUV,80000,2,Ford,Ford Ecosport,2017,5.25,Third Party insurance,Diesel,5,Manual,9,16,25,22.77,Others,1498,Kolkata
Hatchback,40000,1,Hyundai,Hyundai i10,2012,2.8,Third Party insurance,Petrol,5,Manual,9,10,11,20.36,Silver,1197,Kolkata
Hatchback,30000,1,Hyundai,Hyundai Grand i10,2017,4.3,Third Party insurance,Petrol,5,Manual,9,15,24,18.9,Others,1197,Kolkata
Sedan,80000,1,Tata,Tata Indigo,2009,1.15,Third Party insurance,Diesel,5,Manual,8,10,7,19.61,White,1405,Kolkata
Hatchback,65180,2,Hyundai,Hyundai i20,2019,5.98,Comprehensive,Petrol,5,Manual,9,18,28,18.6,Blue,1197,Kolkata
Hatchback,110190,1,Hyundai,Hyundai Grand i10,2015,2.71,Comprehensive,Petrol,5,Manual,8,11,16,18.9,Red,1197,Kolkata
Hatchback,50000,2,Maruti,Maruti Alto 800,2019,2.76,Third Party insurance,Petrol,5,Manual,8,2,9,24.7,Others,796,Kolkata
Hatchback,45550,2,Maruti,Maruti Ritz,2014,2.48,Comprehensive,Petrol,5,Manual,9,8,10,18.5,Others,1197,Kolkata
Hatchback,14756,1,Maruti,Maruti Swift,2021,5.92,Comprehensive,Petrol,5,Manual,9,11,26,22.38,Silver,1197,Kolkata
Hatchback,30000,2,Maruti,Maruti Alto K10,2017,2.9,Third Party insurance,Petrol,5,Manual,8,5,18,23.95,Others,998,Kolkata
Hatchback,63179,1,Hyundai,Hyundai Grand i10,2015,3.41,Comprehensive,Petrol,5,Manual,9,16,17,18.9,Others,1197,Kolkata
Sedan,32344,1,BMW,BMW 5 Series,2017,36.0,Comprehensive,Diesel,5,Automatic,9,29,37,20.37,White,1995,Kolkata
Hatchback,17436,1,Volkswagen,Volkswagen Polo,2019,5.47,Third Party insurance,Petrol,5,Manual,9,13,22,17.74,Blue,999,Kolkata
Sedan,52130,1,Maruti,Maruti Ciaz,2018,5.66,Third Party insurance,Petrol,5,Manual,9,18,25,21.56,Blue,1462,Kolkata
Hatchback,60000,1,Maruti,Maruti Alto 800,2018,2.8,Third Party insurance,Petrol,5,Manual,8,6,10,24.7,Others,796,Kolkata
Sedan,46315,1,Ford,Ford Fiesta,2014,2.85,Comprehensive,Diesel,5,Manual,9,16,23,25.01,Brown,1498,Kolkata
Sedan,65000,1,Hyundai,Hyundai Xcent,2015,2.99,Third Party insurance,Petrol,5,Manual,9,16,22,19.1,Blue,1197,Kolkata
Hatchback,90000,1,Hyundai,Hyundai Grand i10,2014,2.7,Third Party insurance,Diesel,5,Manual,9,12,17,19.095,Others,1120,Kolkata
Sedan,32395,1,Honda,Honda City,2017,6.99,Comprehensive,Petrol,5,Manual,9,26,27,17.4,Brown,1497,Kolkata
SUV,89331,1,Mahindra,Mahindra XUV500,2016,8.5,Third Party insurance,Diesel,7,Manual,9,23,30,19.095,Silver,2179,Kolkata
Sedan,10000,1,Honda,Honda City,2020,12.5,Third Party insurance,Petrol,5,Automatic,9,25,28,17.4,Others,1497,Kolkata
SUV,20000,1,Mahindra,Mahindra KUV 100,2016,4.0,Third Party insurance,Petrol,6,Manual,8,7,20,18.15,Red,1198,Kolkata
Hatchback,10000,1,Datsun,Datsun RediGO,2020,3.54,Third Party insurance,Petrol,5,Manual,9,7,21,21.7,Others,999,Kolkata
SUV,36374,1,Hyundai,Hyundai Venue,2019,8.5,Third Party insurance,Diesel,5,Manual,9,23,34,23.7,White,1396,Kolkata
SUV,20801,1,Nissan,Nissan Magnite,2021,6.69,Comprehensive,Petrol,5,Manual,9,21,35,19.095,Black,999,Kolkata
Hatchback,43214,1,Hyundai,Hyundai i20,2019,4.81,Comprehensive,Petrol,5,Manual,9,16,26,18.6,Red,1197,Kolkata
SUV,20000,1,Jeep,Jeep Compass,2021,24.0,Third Party insurance,Diesel,5,Manual,9,25,38,17.1,Others,1956,Kolkata
SUV,31584,1,Mahindra,Mahindra XUV500,2021,11.7,Third Party insurance,Diesel,7,Manual,9,16,22,19.095,White,2179,Kolkata
SUV,88755,1,Hyundai,Hyundai Creta,2016,6.19,Comprehensive,Diesel,5,Manual,9,20,24,21.38,Others,1396,Kolkata
MUV,50000,1,Maruti,Maruti Ertiga,2018,8.75,Third Party insurance,Petrol,7,Automatic,9,16,22,17.03,Others,1373,Kolkata
Hatchback,7277,1,Renault,Renault KWID,2020,5.18,Third Party insurance,Petrol,5,Automatic,9,11,22,19.095,Others,999,Kolkata
Sedan,44200,1,Honda,Honda City,2014,4.5,Third Party insurance,Diesel,5,Manual,9,17,23,19.095,White,1498,Kolkata
Hatchback,36920,3,Honda,Honda Brio,2014,2.35,Comprehensive,Petrol,5,Manual,9,12,16,19.4,Brown,1198,Kolkata
Hatchback,14567,1,Maruti,Maruti Swift,2021,6.2,Third Party insurance,Petrol,5,Manual,9,16,25,22.38,Silver,1197,Kolkata
Sedan,19858,1,BMW,BMW 5 Series,2019,39.5,Comprehensive,Diesel,5,Automatic,9,24,29,18.12,Grey,1995,Kolkata
Hatchback,40000,1,Mahindra,Mahindra KUV 100 NXT,2018,4.5,Third Party insurance,Diesel,6,Manual,9,20,27,25.32,Red,1198,Kolkata
Hatchback,30000,2,Maruti,Maruti Wagon R,2012,2.5,Third Party insurance,Petrol,5,Manual,9,9,16,18.9,Others,998,Kolkata
Sedan,50000,1,Hyundai,Hyundai Verna,2018,8.8,Third Party insurance,Petrol,5,Manual,9,27,32,19.095,Others,1591,Kolkata
Hatchback,19000,1,Maruti,Maruti Celerio X,2018,4.25,Comprehensive,Petrol,5,Manual,9,9,19,21.63,Orange,998,Kolkata
SUV,86331,2,Audi,Audi Q5,2014,11.0,Comprehensive,Diesel,5,Automatic,9,19,27,12.8,Blue,1968,Kolkata
SUV,15215,1,Land Rover,Land Rover Range Rover Evoque,2021,62.0,Comprehensive,Diesel,5,Automatic,9,33,40,19.095,Silicon Silver,1997,Kolkata
Sedan,5700,2,BMW,BMW 5 Series,2022,57.99,Third Party insurance,Diesel,5,Automatic,9,21,45,20.37,Black,1995,Kolkata
SUV,22887,1,Mahindra,Mahindra XUV700,2022,19.5,Comprehensive,Petrol,5,Automatic,9,15,19,19.095,Dark Blue,1999,Kolkata
Hatchback,10000,1,Tata,Tata Tiago,2022,5.8,Third Party insurance,Petrol,5,Manual,9,7,20,20.09,Black,1199,Kolkata
SUV,4603,1,Tata,Tata Nexon,2021,8.9,Zero Dep,Petrol,5,Manual,9,18,23,17.33,Green,1199,Kolkata
Hatchback,7291,1,Maruti,Maruti Celerio,2022,6.26,Third Party insurance,Petrol,5,Manual,9,16,24,24.97,Silver,998,Kolkata
Hatchback,2179,1,Hyundai,Hyundai Grand i10 Nios,2022,7.53,Comprehensive,Petrol,5,Manual,9,21,24,20.7,Blue,1197,Kolkata
Hatchback,26226,1,Hyundai,Hyundai Grand i10,2017,3.55,Third Party insurance,Petrol,5,Manual,9,13,23,18.9,Others,1197,Kolkata
Hatchback,35000,1,Volkswagen,Volkswagen Polo,2016,3.99,Comprehensive,Diesel,5,Manual,9,16,21,20.14,Orange,1498,Kolkata
Hatchback,24622,3,Hyundai,Hyundai EON,2014,2.09,Third Party insurance,Petrol,5,Manual,8,9,13,21.1,Others,814,Kolkata
Sedan,60000,1,Mahindra Renault,Mahindra Renault Logan,2009,1.25,Third Party insurance,Diesel,5,Manual,8,6,8,19.2,Gray,1461,Kolkata
Hatchback,37647,1,Hyundai,Hyundai i10,2011,1.99,Third Party insurance,Petrol,5,Manual,9,10,11,20.36,Red,1197,Kolkata
SUV,57321,1,Renault,Renault Duster,2014,3.54,Third Party insurance,Diesel,5,Manual,8,11,14,20.45,Silver,1461,Kolkata
MUV,67020,1,Tata,Tata Hexa,2017,7.25,Comprehensive,Diesel,7,Automatic,9,23,31,17.6,Blue,2179,Kolkata
SUV,20000,1,Renault,Renault Kiger,2022,10.5,Third Party insurance,Petrol,5,Automatic,9,18,25,18.24,Others,999,Kolkata
SUV,65000,1,Hyundai,Hyundai Creta,2015,5.0,Third Party insurance,Diesel,5,Manual,9,19,24,19.67,White,1582,Kolkata
SUV,60000,1,Hyundai,Hyundai Creta,2015,5.5,Third Party insurance,Petrol,5,Manual,9,15,23,15.29,Others,1591,Kolkata
Hatchback,30000,1,Hyundai,Hyundai EON,2014,2.25,Third Party insurance,Petrol,5,Manual,8,7,12,21.1,Others,814,Kolkata
Hatchback,70000,1,Maruti,Maruti Alto 800,2014,1.8,Third Party insurance,Petrol,5,Manual,8,7,10,22.74,Others,796,Kolkata
Hatchback,50000,1,Ford,Ford Figo,2010,1.65,Third Party insurance,Petrol,5,Manual,9,10,16,15.6,Green,1196,Kolkata
MUV,24000,1,Honda,Honda Mobilio,2016,4.99,Third Party insurance,Petrol,7,Manual,9,14,16,17.3,Brown,1497,Kolkata
Hatchback,50000,2,Hyundai,Hyundai i10,2010,1.7,Third Party insurance,Petrol,5,Manual,8,10,10,20.36,Others,1197,Kolkata
SUV,40000,1,Honda,Honda WR-V,2017,5.7,Third Party insurance,Petrol,5,Manual,9,21,28,17.5,Black,1199,Kolkata
SUV,71521,1,Hyundai,Hyundai Creta,2016,6.27,Third Party insurance,Petrol,5,Manual,9,15,23,15.29,Silver,1591,Kolkata
Hatchback,42267,1,Tata,Tata Altroz,2020,4.71,Third Party insurance,Petrol,5,Manual,8,7,21,19.33,Red,1199,Kolkata
Hatchback,80000,4,Maruti,Maruti Swift,2010,1.65,Third Party insurance,Petrol,5,Manual,9,13,18,16.1,Others,1197,Kolkata
Sedan,57986,1,Maruti,Maruti Ciaz,2018,7.28,Comprehensive,Petrol,5,Automatic,9,21,25,19.12,Blue,1373,Kolkata
Hatchback,17252,1,Tata,Tata Tiago NRG,2022,6.59,Comprehensive,Petrol,5,Automatic,9,12,23,20.09,Green,1199,Kolkata
Hatchback,70000,2,Maruti,Maruti Zen Estilo,2010,1.2,Third Party insurance,Petrol,5,Manual,8,8,9,19.095,Others,998,Kolkata
SUV,20817,1,Mahindra,Mahindra XUV500,2017,8.2,Third Party insurance,Diesel,7,Manual,9,23,29,19.095,Others,2179,Kolkata
SUV,10000,1,Jeep,Jeep Compass,2022,26.0,Third Party insurance,Petrol,5,Automatic,9,25,38,14.1,Gray,1368,Kolkata
Sedan,39579,1,Maruti,Maruti Swift Dzire,2010,2.22,Comprehensive,Petrol,5,Manual,9,15,24,22.41,Others,1197,Kolkata
Hatchback,21477,3,Hyundai,Hyundai EON,2014,2.06,Comprehensive,Petrol,5,Manual,8,9,13,21.1,Silver,814,Kolkata
Sedan,36899,1,Mercedes-Benz,Mercedes-Benz CLA,2017,18.5,Comprehensive,Diesel,5,Automatic,9,24,28,17.9,Silver,2143,Kolkata
MUV,55000,1,Maruti,Maruti Ertiga,2016,6.25,Third Party insurance,Diesel,7,Manual,9,15,24,24.52,White,1248,Kolkata
Hatchback,9000,1,Hyundai,Hyundai Grand i10 Nios,2021,6.5,Third Party insurance,Petrol,5,Manual,9,14,24,20.7,White,998,Kolkata
Hatchback,40000,1,Ford,Ford Figo,2010,1.75,Third Party insurance,Petrol,5,Manual,8,9,13,15.6,Others,1196,Kolkata
Sedan,20000,1,Hyundai,Hyundai Verna,2019,8.99,Comprehensive,Petrol,5,Manual,9,27,30,19.095,Grey,1591,Kolkata
SUV,120000,2,Mahindra,Mahindra Scorpio,2016,8.5,Third Party insurance,Diesel,7,Manual,9,11,22,15.4,Others,1997,Kolkata
Hatchback,30000,2,Maruti,Maruti Alto K10,2017,2.8,Third Party insurance,Petrol,5,Manual,8,5,18,23.95,Others,998,Kolkata
SUV,60000,1,Tata,Tata Nexon,2021,9.0,Third Party insurance,Petrol,5,Automatic,9,19,23,16.35,Others,1199,Kolkata
SUV,10000,1,Jeep,Jeep Compass,2021,25.5,Third Party insurance,Diesel,5,Manual,9,25,38,17.1,Red,1956,Kolkata
SUV,55330,1,Jeep,Jeep Compass,2017,11.7,Comprehensive,Diesel,5,Manual,9,14,25,16.3,White,1956,Kolkata
Sedan,32152,1,Maruti,Maruti Swift Dzire,2015,3.84,Comprehensive,Petrol,5,Manual,9,19,24,22.41,Others,1197,Kolkata
